,control number,personal name,personal relationship
601,9985244510101488, Gilbertus,trl
603,9985397500101488, Andreas,ctb
604,9988209540101488, Jean,edt
609,9988509460101488, Jean,aut
610,9988515660101488, Henri,aut
614,9988830200101488, Gilles,aut
615,9989257250101488, Thomas,aut
616,9989258770101488, Estienne,trl
617,9989259070101488, Conradus,aut
618,9989259080101488, Jean,com
619,9989266190101488, Jean,aut
620,9989270390101488, Jean,aut
622,9989356330101488, Jean,aut
623,9989359270101488, Noël,aut
624,9989964050101488, Joannes,trl
625,9990097400101488, Joannes,aut
626,9990250580101488, Nicolaus.,aut
627,9990346900101488, Franciscus,aut
629,9990457710101488, Jacobus,aut
630,9990457740101488, Antoine,aut
631,9990457750101488, Louis,aut
632,9990457810101488, Pierre Victor Palma,aut
633,9990458130101488, Franciscus,aut
634,9990483840101488, Sophronius Eusebius,aut
635,9990491370101488, Aurelius,aut
636,9990497700101488, Marc,trl
637,9990510010101488, Pedro,aut
638,9990534980101488, Pierre,aut
639,9990572640101488, Marc-Antoine,aut
640,9990574690101488, Desiderius,aut
641,9990585480101488, Gabriel,aut
642,9990649550101488, Giovanni Maria,edt
644,9990971160101488, Johannes,aut
645,9990972550101488, Heinrich.,aut
646,9991040830101488, Louis,aut
647,9991047640101488, Joannes,aut
648,9991061170101488, Aulus.,aut
649,9991079420101488, Gregory,trl
650,9991149520101488, Jean,aut
651,9991163790101488, Jean,edt
652,9991164950101488, Giovanni Paolo,aut
653,9991166080101488, Jean,edt
655,9991247590101488, Desiderius,com
656,9991260810101488, Joannes,aut
660,9919859310101488, Antoine,aut
662,9920830140101488, Aurelius,aut
667,9921530810101488, Jean,pub
669,9922709760101488, Charles,dte
670,9922785580101488, Juan Luis,aut
671,9922960630101488, Jean,dte
672,9922969110101488, Petrus,aut
673,9923484550101488, Petrus,aut
674,9923485610101488, Nicolaus,aut
675,9923671760101488, Nicolaus,aut
676,9923674640101488, Pierre,edt
677,9923674840101488, Nicolaus,aut
678,9923689970101488, Nicolaus,aut
679,9923696800101488, Petrus,aut
680,9923696950101488, Nicolaus,aut
681,9923712960101488, Nicolaus,aut
682,9923713070101488, Jean,edt
683,9923719850101488, Nicolaus,aut
688,9924312900101488, Petrus,trl
691,9924536280101488, Johann,edt
696,9924932900101488, Pierre,aut
698,9924960900101488, Simon,oth
699,9924990080101488, Martin Anton,aut
700,9925310670101488, Gregorius,aut
701,9925530850101488, Justus,aut
702,9925778970101488, Reinerus,aut
704,9925780340101488, Reinerus,aut
705,9925780730101488, Reinerus,aut
707,9925815420101488, Pierre,aut
708,9925913010101488, Justus,aut
709,9925913110101488, Justus,aut
710,9926136920101488, Antonio,dte
711,9926267960101488, Franciscus,aut
713,9926501940101488, Henricus Cornelius,aut
714,9926634090101488, Bartolomeo,aut
715,9926751490101488, Joannes,dte
716,9926757540101488, Josephus,clb
720,9926826970101488, Joannes,edt
722,9926840960101488, Sixt,edt
723,9926984020101488, Silvestro,aut
725,9927209500101488, Lorenzo,coi
727,9927305380101488, Jean,aut
729,9927370160101488, Claudius,edt
730,9927434420101488, Just Louis,dte
731,9927435970101488, Georgius,com
732,9927440390101488, Philippus,clb
733,9927486860101488, Andreas,aut
738,9927568640101488, Pietro,clb
739,9927678700101488, Germanus,dte
740,9927679800101488, Johann,aut
741,9927683550101488, Franciscus,dte
743,9927687030101488, Joannes Baptista,dte
747,9927691670101488, Pedro,aut
749,9927710050101488, Franciscus,aut
750,9927717400101488, François,trl
751,9927719780101488, Odo,dte
752,9927846370101488, René,aut
755,9927881180101488, Charles,dte
758,9928094000101488, Gabriel,dte
759,9928096220101488, Gabriel,dte
765,9928448820101488, Eustache,dte
767,9928552420101488, Marguarite,dte
769,9928566760101488, Julius.,aut
771,9928573310101488, Franciscus,ann
773,9928585900101488, Cuthbert,aut
774,9928593060101488, Carolus,oth
775,9928615410101488, Aurelius,aut
776,9928615990101488, Aurelius,aut
783,9928715000101488, Nicolaus,aut
787,9928760250101488, Jean,aut
788,9928989640101488, Paulus,aut
789,9929025020101488, Franciscus,aut
790,9929027890101488, Léger,aut
791,9929073450101488, Valens,oth
792,9929075500101488, Nicolas.,edt
793,9929099770101488, Guillaume,aut
795,9929103640101488, Henricus Cornelius,aut
797,9929654810101488, Joannes,adp
798,9929654910101488, Joannes,aut
799,9929655930101488, Pietro,aut
800,9929709900101488, Guilelmus,ctb
801,9929711660101488, Achilles,ctb
802,9929722840101488, Charles,dte
806,9929725620101488, Hadrianus Marius,dte
807,9929725700101488, Michael Tarchaniota,aut
808,9929727720101488, Jean,dte
809,9929736550101488, Petrus,aut
810,9929737080101488, Jacobus,aut
811,9929737100101488, Jacobus,aut
812,9929737210101488, Charles,dte
813,9929737340101488, Charles,dte
814,9929738210101488, Odet,dte
815,9929738480101488, Oronce,aut
816,9929757850101488, Marc-Antoine,aut
818,9929760940101488, Dionysius,aut
819,9929889830101488, Pedro,aut
820,9929989110101488, Nicolaus,aut
821,9930033700101488, Johann,aut
822,9930069410101488, Matthäeus,aut
823,9931120390101488, Nicolas,aut
824,9931143760101488, Marcus Hieronymus,aut
825,9931144040101488, Marcus Hieronymus,aut
827,9931158880101488, Mario,aut
828,9931159000101488, Joannes,aut
829,9931837820101488, Jacques,dte
830,9931936960101488, Matthaeus,aut
831,9932007170101488, Charles,dte
832,9932038980101488, Robertus,edt
833,9932361820101488, Scévole,aut
835,9932367750101488, Jakob,aut
837,9932376480101488, Jean,aut
838,9932381470101488, Jean,pub
841,9932388760101488, Judocus,aut
842,9932389500101488, Conradus,aut
843,9932393230101488, Robert,aut
844,9932393770101488, Robert,aut
846,9932395460101488, Joannes,aut
849,9932411320101488, Gentianus,aut
851,9932416170101488, Archilbald,aut
852,9932417560101488, Jean,trl
857,9992230395901488, Gabriel,aut
858,9992230542001488, Jean,aut
859,9992230542501488, Jean,aut
860,9992230543401488, Jean,aut
861,9992230544401488, Noël,aut
862,9992230546301488, Arnaud,aut
863,9992230546901488, Arnaud,aut
864,9992230547001488, Arnaud,aut
865,9992234060901488, Johann,aut
866,9992238571501488, Jean,edt
867,9992247500201488, Gilbertus,aui
869,9992249880201488, Petrus,ann
870,9992249880301488, Juan Luis,aut
872,9992259644401488, Louis,aut
875,9992271898901488, Margarin,edt
876,9992300312801488, Niccolo,edt
877,9992301306401488, Jean,aut
878,9992302804901488, Pierre.,aut
879,9992305398801488, Alphonsus,aut
880,9992312786601488, Didacus,aut
882,9992324408301488, Marc-Antoine,edt
883,9992333442101488, Justus,aut
884,9992333454901488, Charles,aut
886,9992338510001488, Joannes,edt
887,9992344590201488, Jean,aut
888,9992344592201488, Jean,aut
889,9992344908401488, Cattaneo,aut
890,9992355440901488, Luis,aut
892,9992362406001488, Nicolaus,aut
893,9992370209301488, Ruardus,aut
894,9992382100601488, Richard,aut
895,9992383276001488, Francesco,oth
897,9992389704901488, Melchior,aut
898,9992389705001488, Melchior,aut
899,9992389706401488, Melchior,aut
900,9992391109301488, Francesco,aut
901,9992394303401488, José,aut
902,9992394307601488, Johannes,aut
903,9992394310001488, Melchior,aut
904,9992395105001488, Seraphinus,aut
905,9992403396001488, Gabriel,trl
906,9992407822201488, Franciscus,bsl
907,9992408052701488, Aurelius,aut
908,9992408053101488, Desiderius,aut
909,9992408469101488, Petrus,edt
910,9992409001101488, Nicolaus,pub
911,9992415384801488, Pierre,aut
912,9992425804801488, Jean,aut
914,9992425975001488, Silvestro,aut
919,9992464489601488, Quintus Septimus Florens,aut
923,9992481407901488, Diego,aut
924,9992483004401488, Denis,edt
926,9992486209901488, Guilelmus,aut
927,9992494395901488, Ambrosius,aut
928,9992494808101488, Jean,aut
929,9992500608701488, Marcus Tullius,aut
930,9992553009201488, Pierre,aut
931,9992558508801488, Jean,aut
932,9992569708901488, Jean,aut
933,9992569709401488, Jean,aut
934,9992586193001488, Diego,aut
935,9992595108301488, Juan,aut
937,9992596407601488, Louis,aut
938,9992596407701488, Jacobus,aut
939,9992596408101488, Jacobus,aut
944,9992600407001488, Johann Ulrich,aut
945,9992600407401488, Matteo,aut
946,9992608910301488, Joannes,aut
947,9992614509701488, Joannes,aut
948,9992616205101488, Thomas de Vio,aut
952,99557680101488, Pierre,edt
953,99567340101488, Joannes,aut
955,99590790101488, Justus,aut
956,991456620101488, Justus,aut
957,991570530101488, Juan Luis,aut
958,991623120101488, Jean,aut
959,991629420101488, Nicolaus,aut
960,991676770101488, Justus,aut
961,991676810101488, Justus,aut
962,991957580101488, François,aut
963,992029470101488, Franciscus,aut
964,992341420101488, Josias,aut
965,992567580101488, Richard,aut
968,992941820101488, Petrus.,aut
970,993618490101488, Justus,aut
971,993726270101488, Franciscus,edt
972,993812600101488, Reinerus,aut
974,994445760101488, Joannes,trl
977,995131560101488, Thomas,aut
978,995143050101488, Marcus Hieronymus,aut
979,995200990101488, Desiderius,aut
980,997602820101488, André,aut
981,997604310101488, Nicolaus,ctb
986,997984740101488, Franciscus,aut
990,998151540101488, Aurelius,aut
991,998153540101488, Petrus,aut
992,998191130101488, Petrus,aut
994,998459700101488, René,oth
995,998517990101488, Jean,aut
996,998539420101488, Jacobus,dte
998,999047690101488, Arnoul.,aut
999,999081260101488, Jean.,aut
1000,999100800101488, Cornelius,aut
1001,999157540101488, Franciscus,aut
1002,999294430101488, Dominicus,ctb
1003,999334910101488, Camillus,edt
1004,999735740101488, Floris,aut
1005,999742750101488, Julius,dte
1006,999772410101488, Jacques,trl
1007,9910123060101488, Veit,aut
1008,9910619640101488, Joachim Fortius.,aut
1009,9910651020101488, Petrus,eul
1010,9910664270101488, Claude,aut
1018,9911011390101488, Pierre,trl
1019,9911057980101488, Franciscus,aut
1023,9911103180101488, Isabella Cristina,aut
1024,9911104940101488, Aurelius,aow
1026,9911174310101488, François,dte
1029,9911242850101488, Jacques.,trl
1030,9911244380101488, Pedanius.,aut
1031,9911248610101488, Andreas,aut
1033,9911341270101488, Guillaume,aut
1034,9911738370101488, Justus,aut
1035,9911755220101488, Franciscus,aut
1036,9911755480101488, Franciscus,aut
1037,9911756410101488, Franciscus,aut
1038,9911762870101488, Gérard,dte
1039,9911768870101488, Nicolaus,aut
1040,9911769080101488, Nicolaus,aut
1041,9911793110101488, Justus,aut
1042,9911800260101488, Adrianus,ctb
1045,9912125230101488, Joachim Fortius,aut
1046,9912125250101488, Lazare,aut
1047,9912185740101488, Hermannus,aut
1048,9912186430101488, Desiderius,aut
1050,9912244960101488, Augerius Gislenius,dte
1051,9912335880101488, Franciscus,aut
1052,9992133457501488, Quintus Rhemnius Fannius,aut
1056,9992141304001488, Jean,edt
1057,9992141470301488, Jean,aut
1058,9992154109701488, Lucius Annaeus,aut
1060,9992173406801488, Matthaeus,aow
1062,9992182506901488, Francesco,aut
1063,9992183204501488, Sebastianus,aut
1064,9992185397301488, Florent,trl
1065,9992185398201488, Augustin,adp
1066,9992189104701488, Sextus,aut
1067,9992193410101488, Marcus Tullius,aut
1069,9992202556701488, Cornelius.,aut
1070,9992221133801488, Desiderius,aow
1071,9992221134201488, Jean,add
1073,9992221134801488, Jean,add
1074,9992221166601488, Matthieu,aut
1075,9992221166701488, Henri,aut
1076,9992224395801488, Marsilio,aut
1077,9992225682001488, René,aut
1078,9992225708801488, Johann,trl
1079,9992229880001488, Francesco,aut
1081,9912956300101488, Henri,aut
1082,9912986670101488, Boetius,aut
1083,9913059800101488, Godefridus,aut
1084,9913155500101488, Desiderius,edt
1085,9913198590101488, Publius Cornelius,aut
1088,9913879820101488, Cornelius,aut
1089,9914033070101488, Franciscus,aut
1090,9914047510101488, Joachim,trl
1091,9914181700101488, Desiderius,trl
1092,9914749000101488, Franciscus,aut
1093,9914866810101488, Franciscus,aut
1094,9915101310101488, Reinerus,trl
1095,9915208790101488, Arnoldus,pub
1096,9915822140101488, Jean,trl
1097,9916067400101488, Leon Battista,aut
1098,9916093520101488, Antonius,dte
1099,9916132840101488, Aurelius,aut
1100,9916133090101488, Alfonso,dte
1101,9916425270101488, Juan Luis,aut
1103,9916504170101488, Juan Luis,aut
1104,9916735800101488, Tobias,egr
1106,9916928400101488, Pierre,ctb
1108,9917978870101488, Émond,aut
1109,9918004690101488, Nicolas,edt
1110,9918063940101488, Joachim,trl
1111,9918065230101488, Joachim,trl
1112,9918065360101488, Joachim,trl
1113,9918112670101488, Antonius,dte
1114,9918414610101488, Jacques,trl
1117,9918453720101488, Pierre,dte
1120,9918904550101488, Lazzaro,aut
1121,9919054360101488, Giovanni Paolo,edt
1122,9919144900101488, Guido,edt
1123,9919254770101488, Jacobus,edt
1124,9919258280101488, Émond,ctb
1125,9919278340101488, François,aut
1126,9919278540101488, François,aut
1127,9919347960101488, Sigismundus,trl
1129,9919386480101488, Joannes,oth
1130,9919387210101488, Claude,aut
1131,9919406680101488, Joannes,aut
1132,9919424020101488, Antonius,edt
1133,9919432760101488, Thascius Caecilius,aut
1134,9919435050101488, Ferdinand,oth
1135,9919445760101488, Gabriel,trl
1136,9919470760101488, Franciscus,aut
1138,9919639070101488, Joannes,aut
1140,9919710260101488, Nicolaus,dte
1141,9935345230101488, Etienne.,trl
1142,9935345840101488, Franciscus,aut
1143,9935346840101488, Jacobus,eul
1144,9935350380101488, Jean.,eul
1145,9935353490101488, Charles,dte
1146,9935355560101488, Jean,trl
1147,9935357280101488, Pierre,dte
1148,9935361700101488, Jacobus,coi
1149,9935383540101488, Levinus,eul
1150,9935389600101488, Heinrich,aut
1151,9935390190101488, Gerhard,trl
1152,9935393210101488, Gerhard,edt
1153,9935398840101488, Germain Vaillant,eul
1154,9935400880101488, René,aut
1155,9935401600101488, Maximilien,ctb
1156,9935403380101488, Jean,aut
1158,9935419370101488, Jean,dub
1160,9935424990101488, Françoise,dte
1161,9935426870101488, François.,trl
1162,9935438270101488, Nicolas,trl
1163,9935441820101488, Carolus,dte
1164,9935460440101488, Philippe,aut
1165,9935468350101488, Anthoine,dte
1166,9935470780101488, Cattaneo,aut
1167,9935480850101488, Sébastien,dte
1168,9935919540101488, Jean,dub
1169,9936954320101488, Noe,clb
1170,9936961940101488, Louis,dte
1172,9936983710101488, Gianfrancesco,dte
1173,9936984180101488, Henricus,dte
1174,9936994330101488, Joannes,dte
1175,9937004740101488, Giulio Cesare,aut
1177,9937030930101488, Bento,aut
1178,9937057010101488, Gentianus,trl
1180,9937059670101488, Antonio,ctb
1181,9937060230101488, Guy,edt
1182,9937068090101488, Charles,aut
1183,9937084010101488, Pietro Paolo,edt
1184,9937099960101488, Cosme,ann
1186,9937187900101488, Bernard,dte
1187,9937217590101488, Nicolaus,eul
1188,9937219700101488, Jean,eul
1189,9937235530101488, Joannes,edt
1190,9937239940101488, Jean,trl
1191,9937320860101488, Petrus,aut
1194,9937358410101488, Nicolas,edt
1195,9937358550101488, Juan,aut
1196,9937359210101488, Nicolas,edt
1197,9937359320101488, Nicolas,edt
1198,9937359410101488, Nicolas,edt
1199,9937359450101488, Nicolas,edt
1200,9937361160101488, Carolus,ctb
1201,9937362490101488, Camillus,ann
1202,9937365910101488, Jacques,trl
1203,9937368220101488, Jacques,trl
1204,9937383770101488, Jérôme.,trl
1205,9937415230101488, Martin,ctb
1206,9937433800101488, Edouard,ill
1207,9937434130101488, François,dte
1208,9937435970101488, Philippe,eul
1209,9937438300101488, Jean,aut
1210,9937442900101488, Christophe,dte
1211,9937453700101488, Theodor,egr
1212,9937485700101488, Jacques,aut
1214,9937495150101488, Jacques,trl
1215,9937506780101488, Louis,dte
1216,9938020220101488, François,trl
1217,9939409750101488, Herennius,ctb
1218,9939410040101488, Arnaud.,ctb
1219,9939410870101488, Joannes,ctb
1220,9939411530101488, Andreas,ctb
1221,9939412000101488, Bonus,ann
1223,9939421270101488, Pierre,dte
1224,9939436620101488, Pierpaolo,edt
1225,9939436930101488, Pierpaolo,edt
1226,9939437100101488, Alessandro,ctb
1227,9939437370101488, Pierpaolo,edt
1228,9939437690101488, Pierpaolo,ctb
1229,9939437870101488, Pierpaolo,edt
1230,9939437960101488, Pierpaolo,ctb
1231,9939438010101488, Pierpaolo,edt
1232,9939438190101488, Alessandro,edt
1233,9939438790101488, Bernardino,ann
1234,9939489870101488, Jacobus,edt
1235,9939490480101488, Hermann,eul
1236,9939496380101488, Marcus Tullius,aow
1237,9939499320101488, Marcus Tullius,pub
1238,9939499350101488, Marcus Tullius,pub
1239,9939692170101488, Jean,eul
1242,9940120700101488, Louis,aut
1243,9940121210101488, Claude-Cathérine,dte
1244,9940121730101488, Louise,dte
1245,9940122440101488, Henri.,dte
1246,9940123080101488, Guillaume,ctb
1247,9940123430101488, Guillaume,pub
1249,9940124190101488, Madeleine,aut
1250,9940137270101488, Lucius Annaeus,aow
1252,9940206230101488, János,aut
1253,9970128950101488, Pedro,ctb
1255,9970179020101488, Joannes,aut
1256,9972529390101488, Johann,dte
1257,9974381610101488, Jacques,pub
1258,9974391790101488, Guillaume,aut
1259,9974396890101488, Adriaan.,egr
1260,9974936250101488, Louis,aut
1263,9976067990101488, Gregorius,apr
1264,9976082420101488, Alphonsus,aut
1266,9976106850101488, Christophe,pat
1267,9976110920101488, François,trl
1268,9976147320101488, Franciscus,aut
1269,9976164340101488, Franciscus,aut
1270,9977096140101488, Alphonsus,aut
1271,9977107350101488, Julius,dte
1272,9977107520101488, Julius,dte
1273,9977114900101488, Petrus,eul
1274,9977139310101488, N.,eul
1276,9977284470101488, George,dte
1277,9977284760101488, Franciscus,eul
1279,9977341950101488, Jean,edt
1280,9977376180101488, Guillaume,eul
1281,9977383390101488, Fremin,aut
1282,9977383750101488, Antoine,dte
1283,9977443430101488, Heinrich,aut
1284,9977454120101488, Petrus,edt
1285,9977465550101488, Ludovicus,aut
1286,9977516070101488, Jean,edt
1288,9977788280101488, Jean,dte
1289,9979740940101488, Justus,edt
1290,9980027340101488, Hieremias.,aut
1292,9980783800101488, Mathurin,edt
1293,9980786580101488, Pedro Juan,edt
1294,9992616206001488, Thomas de Vio,aut
1299,9932424640101488, Jacques,trl
1300,9932427690101488, Joannes,apr
1301,9932429170101488, Joannes Baptista,ctb
1302,9932433330101488, Jacobus,aut
1303,9932445180101488, Jean,dte
1304,9932447290101488, Jacobus,dte
1305,9932449240101488, Antoine,dte
1306,9932450140101488, Benedetto.,ann
1307,9932453020101488, François,aut
1308,9932455810101488, Cynthius Joannes Baptista,eul
1309,9932456160101488, Giovanni,ctb
1311,9932468310101488, Hieronymus,dte
1312,9932476800101488, Petrus,dte
1313,9932478980101488, Theophilus,aut
1315,9932492760101488, Joannes,aut
1317,9932495980101488, Antonio,dte
1318,9932496420101488, Georgius,aut
1319,9932496620101488, Henry,dte
1320,9932499090101488, Claude,trl
1321,9932505580101488, Filippo,ann
1322,9932512660101488, Flaccus,aut
1323,9932515950101488, Wolfgang,dte
1325,9932516890101488, Simon,ctb
1327,9932519390101488, Jean,com
1328,9932520930101488, Pierre,aut
1329,9932538520101488, Jean,aut
1330,9932542160101488, Pierre,aut
1331,9932542820101488, Caesar,dte
1332,9932543530101488, Adrian,ctb
1333,9932543890101488, Thomas,ctb
1334,9932579600101488, Joannes,aut
1335,9932591670101488, Guillaume,aut
1336,9932593050101488, Joannes,dte
1337,9934805640101488, Francisco,aut
1338,9934807580101488, Friedrich,dte
1339,9934807790101488, G.,eul
1340,9935142130101488, Alejo,aut
1341,9935148300101488, Philipp,pub
1342,9935149540101488, Balduinus,dte
1343,9935150500101488, Joannes,aut
1344,9935152960101488, Nicolas Durand,aut
1345,9935161820101488, Benoît,aut
1346,9935171080101488, Gerard,dte
1347,9935172830101488, Thomas de Vio,aut
1348,9935199810101488, Georgius,dte
1349,9935200250101488, Robert,trl
1350,9935202880101488, Julius,dte
1351,9935205230101488, Antoine Emmanuel,dte
1352,9935206760101488, John,aut
1353,9935219890101488, Franciscus,edt
1354,9935228270101488, Christophe,aut
1355,9935231840101488, Fronton,aut
1356,9935233460101488, Claude,ctb
1357,9935238730101488, Jérome.,aow
1359,9935267480101488, Philippe,aut
1360,9935281080101488, Antoine,pub
1361,9935290340101488, Caesar,aut
1362,9935290920101488, Peter,pub
1363,9935291230101488, Guillaume,aut
1364,9935304750101488, Arthelouche,aut
1366,9935306040101488, Louis,aut
1367,9935310270101488, Pierre,aut
1368,9935310660101488, Gilbertus,aut
1369,9935312060101488, Gilbertus,aut
1370,9935333150101488, Pierre,dte
1371,9935345070101488, Louis,dte
1372,9980984200101488, Justus,edt
1373,9983037410101488, Olivier,aut
1374,9983053980101488, Lucius Annaeus,aow
1375,9983099850101488, Christophe,aut
1377,9983862530101488, Charles,ctb
1380,9983945000101488, Jean,edt
1381,9983945370101488, Niccolò,aut
1382,9983962750101488, Francisco,aut
1383,9983967120101488, Jacques,aut
1384,9984024190101488, Jacques Auguste,dte
1385,9984029960101488, Adrianus,trl
1386,9984050740101488, François,aut
1388,9984699190101488, Giovanni Matteo,aut
1389,9984699310101488, René,dte
1390,9984703540101488, Odet,cof
1392,9984718340101488, Claudius.,aut
1394,9984722930101488, Jacques,aut
1396,9984724590101488, Charles,dte
1397,9984729080101488, Joannes,aut
1398,9984729240101488, Antoine,trl
1399,9984739140101488, Jean,edt
1400,9984746640101488, Girolamo,aut
1401,9984807980101488, Gabriel,aut
1402,9984814620101488, Josias,edt
1403,9984816090101488, Nicolas,edt
1404,9984874560101488, Thomas,edt
1407,9984905620101488, Fédéric II,trl
1409,9984945800101488, Josephus Justus,trl
1410,9984953750101488, Marcus Tullius,aow
1411,9985135580101488, Franciscus,ann
1412,9985135690101488, Jerónimo,ann
1415,9985244710101488, Gilbertus,trl
1416,9985397500101488, Cosimo,dte
1417,9988209560101488, Joannes,aut
1418,9988210630101488, Joannes Carolus,"trl,apr"
1419,9988230840101488, Johann,trl
1420,9988477310101488, Cornelius,aut
1422,9988724690101488, Federicus,edt
1423,9989257250101488, Françiscus,eul
1424,9989258770101488, Cornelio,aut
1425,9989259080101488, Joannes,aow
1426,9989308070101488, Cornelius,aut
1427,9990383950101488, Louis,aut
1428,9990457810101488, Emond,oth
1429,9990483840101488, Petrus,oth
1430,9990491370101488, Jerónimo,edt
1431,9990497700101488, Luca,aut
1432,9990572640101488, Leonardus,add
1433,9990649550101488, Reinhard,com
1435,9990972550101488, Nicodemus,aut
1436,9991163790101488, Marcus Tullius,aut
1437,9991166080101488, Marcus Tullius,aut
1438,9991213440101488, Michel,trl
1439,9991659790101488, Petrus,dte
1441,9920924260101488, Émond,aut
1442,9921207570101488, Antonius,edt
1443,9921207640101488, Antonius,aut
1445,9921530810101488, Jean-Baptiste,ctb
1446,9921540220101488, Johannes,oth
1447,9922709760101488, Pierre,trl
1448,9922785580101488, Gilles,ctb
1449,9922960630101488, Thomas,aut
1450,9922969110101488, Antonio,dte
1451,9923484550101488, Nicolaus,oth
1452,9923485610101488, Jacobus,dte
1453,9923671760101488, Petrus,edt
1454,9923674640101488, Nicolaus,aut
1455,9923674840101488, Petrus,edt
1456,9923689970101488, Alexander,oth
1457,9923696800101488, Nicolaus,aut
1458,9923712960101488, Renatus,edt
1459,9923713070101488, Nicolaus,aut
1460,9923719850101488, Jean,aut
1461,9923815830101488, Henry,com
1462,9924059350101488, Ralph,aut
1463,9924064340101488, Franciscus,aut
1464,9924266420101488, Ludovicus,aut
1466,9924492080101488, Junius,aut
1467,9924510920101488, Joannes,edt
1468,9924536280101488, Petrus,dte
1469,9924541000101488, Ludovicus.,oth
1470,9924794890101488, Jean,oth
1472,9924932900101488, Martin,aut
1473,9924959550101488, Louis,aut
1474,9924960900101488, Etienne,oth
1475,9925310670101488, Philippus,clb
1476,9925778970101488, Claude,trl
1477,9925779950101488, Lancelotto,aut
1478,9925780340101488, Johannes,aut
1479,9925780730101488, Sebastian,aut
1480,9925794190101488, Dominicus,aut
1481,9925815420101488, Leonardus,dte
1482,9926136920101488, Bento,aut
1483,9926501390101488, Joannes,trl
1484,9926501940101488, Augustinus,dte
1485,9926634090101488, Catalano,dte
1486,9926751490101488, Jean,aut
1487,9926757540101488, Ioannes Michael,edt
1488,9926798790101488, infans Portugalliae,dte
1489,9926826970101488, Marcus Valerius.,aut
1490,9926829170101488, Guido,trl
1491,9926840960101488, Sébastien,edt
1492,9926984020101488, Ludovicus,dte
1494,9927209500101488, Aegidius Dominicus,aut
1497,9927332200101488, Johann,aut
1498,9927434420101488, Joannes,aut
1499,9927435970101488, Antonio,clb
1500,9927440390101488, Conradus,com
1501,9927486860101488, Germanus,clb
1502,9927509760101488, Guillaume,aut
1503,9927512430101488, Guillaume,aut
1506,9927568640101488, Seraphinus,aut
1507,9927678700101488, François,aut
1508,9927683550101488, Franciscus,aut
1509,9927684140101488, Jacobus,clb
1510,9927687030101488, Charles,dte
1511,9927687830101488, Honoratus,dte
1512,9927688380101488, Jacques,aut
1513,9927690840101488, Andrés,aut
1514,9927691670101488, Lope,dte
1518,9927846370101488, Charles,dte
1519,9927875940101488, Tyrannius,trl
1520,9927881180101488, Nicolaus,ctb
1521,9927889200101488, Nicolaus,dte
1523,9928096220101488, Jean,edt
1525,9928105730101488, Adrianus,edt
1527,9928417130101488, Gilles,dte
1528,9928433740101488, François,edt
1530,9928459900101488, Joachim,trl
1531,9928552420101488, Gabriel,aut
1533,9928566760101488, Matthias,edt
1534,9928573300101488, Jean,edt
1535,9928573310101488, Claude,prt
1536,9928584590101488, Cuthbert,edt
1537,9928593060101488, Giovanni,aut
1538,9928615990101488, Alfonso,dte
1539,9928621960101488, Levinus,aut
1541,9928637420101488, Joannes,edt
1544,9928682720101488, Franciscus,edt
1545,9928715000101488, Massimo,edt
1546,9928715080101488, Nicolaus,aut
1547,9928720110101488, Georgius,edt
1548,9928754520101488, Isaac,aut
1549,9928760250101488, Nicolas,edt
1550,9928989640101488, Joannes,oth
1551,9929027890101488, Claude,dte
1552,9929073450101488, Janus,oth
1553,9929075500101488, Chrestofle,aut
1554,9929099770101488, Jean,dte
1557,9929624430101488, Petrus,edt
1558,9929709900101488, Federicus,ctb
1559,9929711660101488, Gabriel,ctb
1560,9929722840101488, Franciscus,aut
1561,9929723090101488, Nicolaus,aut
1562,9929723200101488, Guillaume,ctb
1563,9929723270101488, Guillaume,ctb
1565,9929727720101488, Franciscus,aut
1566,9929736550101488, Chistophorus,dte
1567,9929737080101488, Charles,dte
1568,9929737100101488, Charles,dte
1569,9929737210101488, Petrus,aut
1570,9929737340101488, Petrus,aut
1571,9929738210101488, Guillaume,aut
1573,9929757850101488, Leonardus,dte
1575,9929989110101488, Massimo,edt
1576,9931145760101488, Francisco,dte
1577,9931158880101488, Jacopo,edt
1579,9931837820101488, Josephus Justus,edt
1580,9932007170101488, Jacques Auguste,aut
1581,9932038980101488, Pierre,dte
1582,9932361820101488, Guillaume,dte
1583,9932366400101488, Nicolas,trl
1585,9932381470101488, Bartholomeus,aut
1586,9932381990101488, Bartholomeus,aut
1587,9932386330101488, Alphonsus,aut
1588,9932388760101488, Louis,dte
1589,9932395010101488, Joannes,aut
1590,9932395460101488, Thascius Caecilius,aut
1591,9932404460101488, Joannes,aut
1593,9932411320101488, Nicole,dte
1594,9932411530101488, Franciscus,eul
1596,9932417560101488, Stanislaus,aut
1597,9932418630101488, Claude,prt
1598,9932418800101488, Joannes,ctb
1599,9932420530101488, Franciscus,aut
1600,9932421860101488, Eléonore,dte
1601,9992238571501488, Jean,edt
1602,9992247500201488, Joachim,aut
1603,9992249832101488, Philippus,trl
1604,9992249880201488, Toussaint,ann
1605,9992253596701488, Pieter,ctb
1606,9992265109201488, Jacques,com
1608,9992300312801488, Joannes,aut
1609,9992316071501488, Hermolaus,ctb
1610,9992324408301488, Hernán,ctb
1611,9992337786401488, Gentianus,trl
1612,9992344590201488, Ludovicus,aut
1613,9992361001601488, Antonio,aut
1614,9992389706401488, Joannes,coi
1615,9992403396001488, Francesco,aut
