Column,control number,personal name,personal name 1,personal name 2,personal name 3,personal relationship
177,9919258280101488,"Buon, Gabriel",Buon, Gabriel,,prt
185,9919387210101488,"Thuscus, Leo",Thuscus, Leo,,trl
188,9919424020101488,"Morvillerius, Joannes",Morvillerius, Joannes,,oth
190,9919435050101488,"Junius, Franciscus",Junius, Franciscus,,edt
193,9919513150101488,"de Noailles, Gilles",de Noailles, Gilles,,dte
195,9919639070101488,"Luther, Martin",Luther, Martin,,pub
197,9919668830101488,"Cyprianus, Thascius Caecilius",Cyprianus, Thascius Caecilius,,aut
202,9935346840101488,"Carlerius, Petrus",Carlerius, Petrus,,eul
204,9935350380101488,"de Ronsard, Pierre",de Ronsard, Pierre,,eul
212,9935383540101488,"Wenssens, Matthias",Wenssens, Matthias,,dte
214,9935390190101488,"Truchsess von Waldburg, Otto",Truchsess von Waldburg, Otto,,dte
215,9935393210101488,"von Schaumburg, Anton",von Schaumburg, Anton,,dte
216,9935398840101488,"Hylaret, Maurice",Hylaret, Maurice,,aut
220,9935411400101488,"Morel, Guillaume",Morel, Guillaume,,edt
223,9935420070101488,Laurentius Surius,Laurentius Surius,,,edt
227,9935426870101488,"de Mainteterne, Louis",de Mainteterne, Louis,,dte
228,9935438270101488,"de Lorraine, Renee",de Lorraine, Renee,,dte
230,9935441820101488,"de Ribera, Juan",de Ribera, Juan,,dte
231,9935460440101488,"du Ploich, Jean",du Ploich, Jean,,dte
234,9935480850101488,"l'Heureux, Jean",l'Heureux, Jean,,eul
236,9936954320101488,"Reusner, Nicolaus",Reusner, Nicolaus,,trl
237,9936961940101488,"Mesnartius, Martinus",Mesnartius, Martinus,,aut
238,9936967680101488,"Bonfranceschi, Agostino",Bonfranceschi, Agostino,,ctb
239,9936983710101488,"Lancelotti, Giovanni Paolo",Lancelotti, Giovanni Paolo,,aut
240,9936984180101488,"Gropper, Kaspar",Gropper, Kaspar,,eul
247,9937059020101488,"Manutius, Paulus",Manutius, Paulus,,edt
253,9937158730101488,"Pole, Reginald",Pole, Reginald,,dte
257,9937217590101488,"Moschus, Franciscus",Moschus, Franciscus,,edt
260,9937235530101488,"Tunstall, Cuthbert",Tunstall, Cuthbert,,dte
261,9937239940101488,"de la Croix, Anne",de la Croix, Anne,,dte
263,9937347140101488,Azo Porcius,Azo Porcius,,,ann
264,9937356910101488,"Soranzo, Niccolò",Soranzo, Niccolò,,ann
271,9937361160101488,"Rebuffi, Pierre",Rebuffi, Pierre,,aut
272,9937362490101488,"Rebuffi, Pierre",Rebuffi, Pierre,,ann
275,9937383770101488,"de' Medici, Catherine",de' Medici, Catherine,,dte
276,9937415230101488,"Panvinio, Onofrio",Panvinio, Onofrio,,pub
278,9937433800101488,"de Bauffremont, Nicolas",de Bauffremont, Nicolas,,dte
280,9937435970101488,"Florimond, Hilaire",Florimond, Hilaire,,eul
281,9937438300101488,"Quintin, Jean",Quintin, Jean,,ctb
284,9937453700101488,"Joly, Pierre",Joly, Pierre,,eul
291,9939410040101488,"Rebuffi, Pierre",Rebuffi, Pierre,,ctb
292,9939410870101488,"Hotman, François",Hotman, François,,trl
293,9939411530101488,"Rebuffi, Pierre",Rebuffi, Pierre,,ctb
294,9939412000101488,"Perrin, Gilles.",Perrin, Gilles.,,ctb
295,9939420260101488,"Hartmann, Justus",Hartmann, Justus,,ctb
296,9939421270101488,"De Gouveia, António",De Gouveia, António,,aut
299,9939437100101488,"Loseo, Alessandro",Loseo, Alessandro,,ctb
301,9939437690101488,"Barbazza, Andrea",Barbazza, Andrea,,ctb
303,9939437960101488,"Barbazza, Andrea",Barbazza, Andrea,,ctb
306,9939438790101488,"Loseo, Alessandro",Loseo, Alessandro,,ctb
310,9939489870101488,"Gàmbara, Gianfrancesco",Gàmbara, Gianfrancesco,,dte
311,9939490480101488,"Lorcher, Johann Karl.",Lorcher, Johann Karl.,,dte
312,9939496380101488,"Fugger, Johann Jakob",Fugger, Johann Jakob,,dte
313,9939499320101488,"Gàmbara, Gianfrancesco",Gàmbara, Gianfrancesco,,dte
314,9939499350101488,"Gàmbara, Gianfrancesco",Gàmbara, Gianfrancesco,,dte
315,9939692170101488,"Lambinus, Dionysius",Lambinus, Dionysius,,edt
317,9939731250101488,Libanius.,Libanius.,,,aut
320,9940104540101488,"de Rye, Louis",de Rye, Louis,,dte
323,9940121730101488,"Rouillet, Claude.",Rouillet, Claude.,,eul
325,9940123080101488,"du Fouilloux, Jacques",du Fouilloux, Jacques,,aut
330,9940137270101488,Theocritus.,Theocritus.,,,aow
331,9940142530101488,Philipp Ludwig,Philipp Ludwig,,,dte
336,9970179020101488,"Eckius, Joannes",Eckius, Joannes,,aut
337,9972529390101488,"von Schachten, Theodor",von Schachten, Theodor,,dte
340,9974381610101488,"de Charbonneau, Enemond",de Charbonneau, Enemond,,eul
342,9974396890101488,"Le Frère de Laval, Jean",Le Frère de Laval, Jean,,com
347,9975209530101488,"d'Esne de Betencourt, Michel",d'Esne de Betencourt, Michel,,trl
356,9976110920101488,"Trevet, Antoine",Trevet, Antoine,,dte
361,9977107350101488,"Guignard, Jean",Guignard, Jean,,eul
362,9977107520101488,"Guignard, Jean",Guignard, Jean,,eul
364,9977139310101488,"de Varroc, Jacob",de Varroc, Jacob,,eul
365,9977140230101488,"Wild, Johann",Wild, Johann,,aut
371,9977284760101488,"Wentsen, Matthijs",Wentsen, Matthijs,,dte
373,9977289520101488,"Miraeus, Ludovicus",Miraeus, Ludovicus,,edt
377,9977376180101488,"de la Ville, Leonard",de la Ville, Leonard,,ctb
384,9977516070101488,"Gagnaeius, Joannes.",Gagnaeius, Joannes.,,aut
390,9979740940101488,"Dousa, Janus",Dousa, Janus,,eul
398,9980786580101488,"Vinet, Elie.",Vinet, Elie.,,aut
407,9932422100101488,"Rivierius, Janus",Rivierius, Janus,,eul
410,9932427690101488,"Toxites, Michael",Toxites, Michael,,eul
414,9932433330101488,"Foxius, Paulus",Foxius, Paulus,,dte
420,9932455810101488,"Pasetti, Prospero.",Pasetti, Prospero.,,ctb
426,9932478980101488,"von Beerstett, Joachim",von Beerstett, Joachim,,dte
427,9932492370101488,"Xiphilinus, Joannes",Xiphilinus, Joannes,,aut
429,9932495240101488,"Frontinus, Sextus Julius.",Frontinus, Sextus Julius.,,aut
432,9932496620101488,"Poliziano, Angelo",Poliziano, Angelo,,trl
434,9932499090101488,"Thierry, Jean",Thierry, Jean,,ctb
435,9932505580101488,"Erasmus Roterodamus, Desiderius",Erasmus Roterodamus, Desiderius,,ann
436,9932512660101488,"Augustinus, Aurelius",Augustinus, Aurelius,,aut
438,9932516510101488,"du Bartas, Guillaume de Saluste",du Bartas, Guillaume de Saluste,,aut
439,9932516890101488,"de Minut, Gabriel",de Minut, Gabriel,,dte
440,9932517100101488,"Morellus, Federicus",Morellus, Federicus,,ctb
449,9932542820101488,"d'Esne, Michel",d'Esne, Michel,,dte
458,9934807790101488,"Cavellat, Guillaume",Cavellat, Guillaume,,edt
462,9935142130101488,"Vasaeus, Joannes",Vasaeus, Joannes,,ctb
471,9935199810101488,"Volanus, Andreas",Volanus, Andreas,,pub
475,9935205230101488,"de la Noue, François",de la Noue, François,,pub
486,9935233460101488,"Vigor, Simon",Vigor, Simon,,ctb
487,9935238730101488,"de Bèze, Théodore",de Bèze, Théodore,,pub
495,9935304750101488,"Tardif, Guillaume",Tardif, Guillaume,,aut
628,9985135580101488,"Saraina, Gabriello.",Saraina, Gabriello.,,ann
636,9985397500101488,"Varchi, Benedetto",Varchi, Benedetto,,eul
639,9988209560101488,"Romberch, Joannes.",Romberch, Joannes.,,ctb
640,9988210630101488,"Meldinaeus, Guido",Meldinaeus, Guido,,coi
656,9989259080101488,"Trombetta , Antonio",Trombetta , Antonio,,aow
687,9990920300101488,"Fulgentius, Fabius Planciades",Fulgentius, Fabius Planciades,,aut
696,9991163790101488,"Naugerius, Andreas",Naugerius, Andreas,,ctb
711,9921207570101488,"Rouillé, Guillaume",Rouillé, Guillaume,,aut
713,9921345450101488,"de Le Cambe, Arnoldus",de Le Cambe, Arnoldus,,dte
714,9921530810101488,"Coretus, Petrus",Coretus, Petrus,,aut
715,9921540220101488,"Vergerio, Pietro Paolo",Vergerio, Pietro Paolo,,oth
716,9922709760101488,"Jamin, Benjamin",Jamin, Benjamin,,trl
723,9923671760101488,"Hoverius, Franciscus",Hoverius, Franciscus,,dte
724,9923674640101488,"Hoverius, Franciscus",Hoverius, Franciscus,,dte
725,9923674840101488,"Hegius, Alexander",Hegius, Alexander,,eul
727,9923696800101488,"Hoverius, Franciscus",Hoverius, Franciscus,,dte
730,9923713070101488,"Isaac, Joannes",Isaac, Joannes,,aut
738,9924510920101488,Georgius Trapezuntius,Georgius Trapezuntius,,,clb
740,9924541000101488,"Manutius, Paulus",Manutius, Paulus,,edt
741,9924794890101488,"Ferrerius, Joannes",Ferrerius, Joannes,,edt
744,9924932210101488,"de Belleforest, François.",de Belleforest, François.,,edt
761,9926501390101488,"de Mendoza y Bobadilla, Franciscus",de Mendoza y Bobadilla, Franciscus,,dte
765,9926757540101488,"Dolet, Etienne.",Dolet, Etienne.,,clb
769,9926826970101488,"Priscus, Cornelius",Priscus, Cornelius,,clb
771,9926840960101488,"Opsopoeus, Joannes",Opsopoeus, Joannes,,edt
773,9927165270101488,de Cuinchy,de Cuinchy,,,clb
775,9927220860101488,"Loher a Stratis, Theodoricus",Loher a Stratis, Theodoricus,,edt
782,9927486860101488,"de La Guesle, Jean",de La Guesle, Jean,,dte
787,9927568640101488,"Felicianus, Bernardinus",Felicianus, Bernardinus,,clb
791,9927684140101488,"Estourneau, Jacobus",Estourneau, Jacobus,,clb
792,9927687030101488,Gregory,Gregory,,,dte
793,9927687830101488,"Rumetius, Franciscus",Rumetius, Franciscus,,clb
797,9927707230101488,"Lazius, Wolfgang",Lazius, Wolfgang,,edt
803,9927875940101488,"Sichardus, Joannes",Sichardus, Joannes,,clb
804,9927881180101488,Hippolytus Romanus,Hippolytus Romanus,,,aut
808,9928096220101488,"Fremy, Claude",Fremy, Claude,,edt
809,9928103450101488,"Curterius, Joannes",Curterius, Joannes,,trl
811,9928378970101488,"Périon, Joachim",Périon, Joachim,,edt
812,9928417130101488,"Gulonius, Nicolaus",Gulonius, Nicolaus,,trl
813,9928433740101488,"Sokolowski, Stanislaw",Sokolowski, Stanislaw,,aut
815,9928459900101488,Nicephorus Constantinopolitanus,Nicephorus Constantinopolitanus,,,aut
817,9928565840101488,"Iuvencus, Caius Vettius Aquilinus.",Iuvencus, Caius Vettius Aquilinus.,,aut
820,9928573310101488,Victor Vitensis,Victor Vitensis,,,aut
826,9928621960101488,"Rueus, Franciscus",Rueus, Franciscus,,aut
830,9928643810101488,"Fournier, Guillaume",Fournier, Guillaume,,edt
836,9928760250101488,"Laurimanus, Cornelius",Laurimanus, Cornelius,,edt
838,9928989640101488,François,François,,,dte
841,9929073450101488,"Manutius, Aldus",Manutius, Aldus,,oth
844,9929102160101488,"de Sainte-Marthe, Scévole",de Sainte-Marthe, Scévole,,ctb
845,9929103640101488,"Zetzner, E.",Zetzner, E.,,edt
850,9929709900101488,"Obrizius, Robertus",Obrizius, Robertus,,aut
853,9929723090101488,Laurentius Surius,Laurentius Surius,,,ctb
858,9929727720101488,"Snickius, Joannes",Snickius, Joannes,,dte
867,9929759700101488,"Sturmius, Joannes",Sturmius, Joannes,,aut
876,9931145760101488,"Bomgartner, Hieronymus",Bomgartner, Hieronymus,,dte
877,9931158880101488,"Beleurius, Pomponius",Beleurius, Pomponius,,dte
884,9932366400101488,"de Guellis, Germain Vaillant",de Guellis, Germain Vaillant,,eul
891,9932388760101488,"Rokycana, Johann",Rokycana, Johann,,ctb
897,9932404460101488,"Romberch, Joannes.",Romberch, Joannes.,,ctb
898,9932404630101488,"Fisher, Joannes",Fisher, Joannes,,aut
928,9992300312801488,"Witzel, Georg",Witzel, Georg,,ctb
981,9992500608701488,"Amerbach, Veit",Amerbach, Veit,,ann
1028,994113460101488,"Ferrerio, Filiberto",Ferrerio, Filiberto,,dte
1031,995090460101488,"Syngelus, Michael",Syngelus, Michael,,aut
1036,997604310101488,"Lipsius, Justus",Lipsius, Justus,,aut
1037,997840180101488,"Traversari, Ambrogio",Traversari, Ambrogio,,trl
1047,998191130101488,"Pyrrhus, Didacus",Pyrrhus, Didacus,,ctb
1048,998435790101488,Plutarchus Chaeronensis,Plutarchus Chaeronensis,,,aut
1057,999294430101488,"Lipsius, Justus",Lipsius, Justus,,aut
1067,9910668760101488,"Miraeus, Ludovicus",Miraeus, Ludovicus,,edt
1068,9910669530101488,Socrates,Socrates,,,aut
1078,9911103180101488,"Gazet, Guillaume",Gazet, Guillaume,,oth
1080,9911133210101488,Gregorius,Gregorius,,,aut
1096,9911793110101488,"Barclay, William",Barclay, William,,ctb
1097,9911800260101488,"Terentius Afer, Publius",Terentius Afer, Publius,,aut
1098,9911865340101488,"Jansenius, Cornelius",Jansenius, Cornelius,,aut
2,9992133457501488,"Vinet, Elie",Vinet, Elie,,edt
74,9992221166601488,"Pennetier, Henri",Pennetier, Henri,,aut
114,9913312620101488,Hesychius Hierosolymitanus.,Hesychius Hierosolymitanus.,,,aut
115,9913391030101488,"Logus, G.",Logus, G.,,eul
128,9915208790101488,"Hall, Richard",Hall, Richard,,aut
131,9916067400101488,"Dorange, G.",Dorange, G.,,eul
164,9918112670101488,"Vives, Juan Luis",Vives, Juan Luis,,oth
177,9919258280101488,"Harlemius, Joannes",Harlemius, Joannes,,ctb
188,9919424020101488,Theophilus Antecessor,Theophilus Antecessor,,,aut
193,9919513150101488,"de Noailles, Henri",de Noailles, Henri,,dte
197,9919668830101488,"Eckius, Joannes",Eckius, Joannes,,aut
202,9935346840101488,"Carpenteius, Joannes",Carpenteius, Joannes,,eul
204,9935350380101488,"des Caurres, Jean",des Caurres, Jean,,aut
214,9935390190101488,"Witzel, Georg",Witzel, Georg,,aut
215,9935393210101488,"Witzel, Georg",Witzel, Georg,,aut
216,9935398840101488,"Moynet, Jean",Moynet, Jean,,eul
223,9935420070101488,"Rinck, Joannes",Rinck, Joannes,,dte
230,9935441820101488,Henrique de Portugal,Henrique de Portugal,,,dte
231,9935460440101488,"Meyerus, Philippus",Meyerus, Philippus,,eul
236,9936954320101488,Egenolf,Egenolf,,,dte
238,9936967680101488,"Cucalón, Jerónimo",Cucalón, Jerónimo,,ctb
239,9936983710101488,"Mancinus, Franciscus.",Mancinus, Franciscus.,,ctb
240,9936984180101488,"Lancelotti, Giovanni Paolo",Lancelotti, Giovanni Paolo,,aut
257,9937217590101488,"van Hoye, André",van Hoye, André,,eul
263,9937347140101488,"Soranzo, Niccolò",Soranzo, Niccolò,,ann
271,9937361160101488,"Verallo, Girolamo",Verallo, Girolamo,,dte
275,9937383770101488,"de Ronsard, Pierre",de Ronsard, Pierre,,eul
